"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","CPI","TOT","AGRWTH","M","2011-12",3.734671,
"EST","CPI","TOT","AGRWTH","M","2012-01",4.517568,
"EST","CPI","TOT","AGRWTH","M","2012-02",4.210526,
"EST","CPI","TOT","AGRWTH","M","2012-03",4.398021,
"EST","CPI","TOT","AGRWTH","M","2012-04",4.041507,
"EST","CPI","TOT","AGRWTH","M","2012-05",3.816794,
"EST","CPI","TOT","AGRWTH","M","2012-06",3.87132,
"EST","CPI","TOT","AGRWTH","M","2012-07",3.635377,
"EST","CPI","TOT","AGRWTH","M","2012-08",3.78583,
"EST","CPI","TOT","AGRWTH","M","2012-09",3.765465,
"EST","CPI","TOT","AGRWTH","M","2012-10",4.094828,
"EST","CPI","TOT","AGRWTH","M","2012-11",3.659849,
"EST","CPI","TOT","AGRWTH","M","2012-12",3.439011,
"EST","CPI","TOT","AGRWTH","M","2013-01",3.415155,
"EST","CPI","TOT","AGRWTH","M","2013-02",3.668262,
"EST","CPI","TOT","AGRWTH","M","2013-03",3.475513,
"EST","CPI","TOT","AGRWTH","M","2013-04",3.044619,
"EST","CPI","TOT","AGRWTH","M","2013-05",3.308824,
"EST","CPI","TOT","AGRWTH","M","2013-06",3.779528,
"EST","CPI","TOT","AGRWTH","M","2013-07",3.403141,
"EST","CPI","TOT","AGRWTH","M","2013-08",2.918187,
"EST","CPI","TOT","AGRWTH","M","2013-09",2.021773,
"EST","CPI","TOT","AGRWTH","M","2013-10",1.552795,
"EST","CPI","TOT","AGRWTH","M","2013-11",1.45379,
"EST","CPI","TOT","AGRWTH","M","2013-12",1.402597,
